"filename", "language", "TypeScript", "Vue", "SCSS", "Markdown", "comment", "blank", "total"
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/BaseSupplierBaskets.vue", "Vue", 0, -182, 0, 0, -9, -12, -203
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/OrderReceiptWidget.vue", "Vue", 0, -196, 0, 0, -4, -29, -229
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderDetailsDialog.vue", "Vue", 0, -166, 0, 0, -4, -27, -197
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderEditDialog.vue", "Vue", 0, -87, 0, 0, -4, 7, -84
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/PurchaseOrderPayment.vue", "Vue", 0, -392, 0, 0, -14, -60, -466
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/basket/SupplierBasketsWidget.vue", "Vue", 0, 175, 0, 0, 8, 27, 210
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/basket/UnassignedItemsWidget.vue", "Vue", 0, 233, 0, 0, 7, 33, 273
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/order-edit/EditableOrderItemsWidget.vue", "Vue", 0, 487, 0, 0, 17, 73, 577
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/order/AttachBillDialog.vue", "Vue", 0, 324, 0, 0, 11, 55, 390
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/order/OrderItemsWidget.vue", "Vue", 0, 241, 0, 0, 12, 30, 283
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/order/OrderReceiptWidget.vue", "Vue", 0, 196, 0, 0, 4, 29, 229
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/orders/order/PurchaseOrderPayment.vue", "Vue", 0, 399, 0, 0, 14, 62, 475
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/procurement/RequestDetailsDialog.vue", "Vue", 0, -2, 0, 0, 2, 8, 8
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/receipts/BaseReceiptDialog.vue", "Vue", 0, -255, 0, 0, -6, -34, -295
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/receipts/receipt-edit/EditableReceiptItemsWidget.vue", "Vue", 0, 660, 0, 0, 17, 124, 801
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/shared/BaseOrderAssistant.vue", "Vue", 0, -502, 0, 0, -18, -85, -605
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/shared/ManualItemForm.vue", "Vue", 0, 347, 0, 0, 6, 55, 408
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/shared/RequestSummaryPanel.vue", "Vue", 0, 428, 0, 0, 8, 64, 500
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/shared/package/PackageSelector.vue", "Vue", 0, 518, 0, 0, 19, 75, 612
"/Users/peaker/dev/kitchen-app/backoffice/src/views/supplier_2/components/shared/package/QuickAddPackageDialog.vue", "Vue", 0, 291, 0, 0, 7, 47, 345
"Total", "-", 8842, 12638, 514, 4673, 2791, 5533, 34991
